time,accel_filter_effectiveness,gyro_filter_effectiveness,accel_cutoff_hz,gyro_cutoff_hz,instantaneous_accel_noise_removed,instantaneous_gyro_noise_removed,iteration
1749660716.4891071,0.6596048921563346,0.678963107955494,3.0,5.0,0.11915506383885792,0.0607601202624631,50
1749660716.5287068,0.6596048921563346,0.678963107955494,3.0,5.0,0.0373342213565261,0.00659611200806162,51
1749660716.5656629,0.6596048921563346,0.678963107955494,3.0,5.0,0.09065406532354035,0.004785804131208038,52
1749660716.609159,0.6596048921563346,0.678963107955494,3.0,5.0,0.07204226802146105,0.22918074078041073,53
1749660716.6509316,0.6596048921563346,0.678963107955494,3.0,5.0,0.002421735410003123,0.10853440811621944,54
1749660716.6929636,0.6596048921563346,0.678963107955494,3.0,5.0,0.013155676691226314,0.020154322220237445,55
1749660716.7323406,0.6596048921563346,0.678963107955494,3.0,5.0,0.07561962410564181,0.03832691953833967,56
1749660716.7687414,0.6596048921563346,0.678963107955494,3.0,5.0,0.09914046571655503,0.059892654383721516,57
1749660716.808717,0.6596048921563346,0.678963107955494,3.0,5.0,0.011923644244211974,0.25952916136986054,58
1749660716.8478348,0.6596048921563346,0.678963107955494,3.0,5.0,0.05716794462140248,0.7123251391861006,59
1749660716.887783,0.6596048921563346,0.678963107955494,3.0,5.0,0.12925440226842974,0.1696403800825023,60
1749660716.9279585,0.6596048921563346,0.678963107955494,3.0,5.0,0.07450006825091574,1.0310641468063393,61
1749660716.9672189,0.6596048921563346,0.678963107955494,3.0,5.0,0.07861856526681896,0.42258460451464164,62
1749660717.006716,0.6596048921563346,0.678963107955494,3.0,5.0,0.07092949103831976,2.3975774848548053,63
1749660717.046285,0.6596048921563346,0.678963107955494,3.0,5.0,0.10407872562398311,0.08962344245578896,64
1749660717.0853903,0.6596048921563346,0.678963107955494,3.0,5.0,0.0774145390875433,0.8046292332775635,65
1749660717.129004,0.6596048921563346,0.678963107955494,3.0,5.0,0.0033306636628588817,0.10713444639074966,66
1749660717.1689644,0.6596048921563346,0.678963107955494,3.0,5.0,0.024773015375266272,0.048759534812604345,67
1749660717.211164,0.6596048921563346,0.678963107955494,3.0,5.0,0.006658420559697989,0.1735060476624438,68
1749660717.2532501,0.6596048921563346,0.678963107955494,3.0,5.0,0.10960933988371913,0.021401720188281525,69
1749660717.2999864,0.6596048921563346,0.678963107955494,3.0,5.0,0.012563447942796388,0.10996770701286418,70
1749660717.3383112,0.6782275009408872,0.5963332938099206,3.0,5.0,0.09482000606198639,0.05986066406593981,71
1749660717.3802598,0.6782275009408872,0.5963332938099206,3.0,5.0,0.12178188764779138,0.0018212966851060496,72
1749660717.4229352,0.6782275009408872,0.5963332938099206,3.0,5.0,0.12244404612398911,0.2989599903283012,73
1749660717.4652731,0.6782275009408872,0.5963332938099206,3.0,5.0,0.017861496763242224,0.6228930791921367,74
1749660717.5224235,0.6782275009408872,0.5963332938099206,3.0,5.0,0.014680775146122937,0.23402166100489358,75
1749660717.5659487,0.6782275009408872,0.5963332938099206,3.0,5.0,0.13220273940565944,0.03278030766625703,76
1749660717.6024275,0.6782275009408872,0.5963332938099206,3.0,5.0,0.04287259497367697,0.041601973465151904,77
1749660717.6427293,0.6782275009408872,0.5963332938099206,3.0,5.0,0.00013230388020698397,0.06926791348876361,78
1749660717.6906712,0.6782275009408872,0.5963332938099206,3.0,5.0,0.04525035350716576,1.2095098187170101,79
1749660717.738462,0.6782275009408872,0.5963332938099206,3.0,5.0,0.05717837368687985,0.09378817704158132,80
1749660717.7782617,0.6782275009408872,0.5963332938099206,3.0,5.0,0.021507386927517996,0.0506494507893064,81
1749660717.813492,0.6782275009408872,0.5963332938099206,3.0,5.0,0.06981644044874424,0.11683105216857834,82
1749660717.8516514,0.6782275009408872,0.5963332938099206,3.0,5.0,0.0765274875125871,0.20443738337074832,83
1749660717.8886538,0.6782275009408872,0.5963332938099206,3.0,5.0,0.020921373126488275,0.15464145729619683,84
1749660717.9238734,0.6782275009408872,0.5963332938099206,3.0,5.0,0.025010060174302493,0.11766964748069146,85
1749660717.9618638,0.6782275009408872,0.5963332938099206,3.0,5.0,0.10461075025814551,0.0013419762695003287,86
1749660717.997675,0.6782275009408872,0.5963332938099206,3.0,5.0,0.00373244149968701,0.9405814867370401,87
1749660718.033495,0.6782275009408872,0.5963332938099206,3.0,5.0,0.08213192462578534,0.14594437596606577,88
1749660718.0741181,0.6782275009408872,0.5963332938099206,3.0,5.0,0.022380277086819396,0.2350151879464265,89
1749660718.1150608,0.6782275009408872,0.5963332938099206,3.0,5.0,0.011611060725044026,0.2272139843307395,90
1749660718.154974,0.6782275009408872,0.5963332938099206,3.0,5.0,0.00979008610144725,0.8858840742347542,91
1749660718.192513,0.6782275009408872,0.5963332938099206,3.0,5.0,0.09522078019449233,0.14994539852608416,92
1749660718.2303665,0.6782275009408872,0.5963332938099206,3.0,5.0,0.05242205024484787,0.020586880589863382,93
1749660718.271624,0.6782275009408872,0.5963332938099206,3.0,5.0,0.10179448791933504,0.06761924478726926,94
1749660718.3129308,0.6782275009408872,0.5963332938099206,3.0,5.0,0.07624325771981742,1.1889739384347984,95
1749660718.3529305,0.6782275009408872,0.5963332938099206,3.0,5.0,0.04546162708087588,1.1363444698427336,96
1749660718.3937848,0.6782275009408872,0.5963332938099206,3.0,5.0,0.041058576959655674,0.33943270570551537,97
1749660718.435409,0.6782275009408872,0.5963332938099206,3.0,5.0,0.016718300451841674,0.006338435172664897,98
1749660718.4734154,0.6782275009408872,0.5963332938099206,3.0,5.0,0.05076706238897241,0.028589873708305947,99
1749660718.5164642,0.6782275009408872,0.5963332938099206,3.0,5.0,0.01844529715999284,0.04409971785989539,100
1749660718.5635133,0.6782275009408872,0.5963332938099206,3.0,5.0,0.01500560329718804,0.012155082674196772,101
1749660718.6015677,0.6782275009408872,0.5963332938099206,3.0,5.0,0.022151375431965912,0.09340917362135383,102
1749660718.6487532,0.6782275009408872,0.5963332938099206,3.0,5.0,0.018080906646118486,1.5132555383879591,103
1749660718.694462,0.6782275009408872,0.5963332938099206,3.0,5.0,0.03717490032119822,0.4763496845434058,104
1749660718.7155492,0.6782275009408872,0.5963332938099206,3.0,5.0,0.017554208959585496,0.22298656651785373,105
1749660718.7435129,0.6782275009408872,0.5963332938099206,3.0,5.0,0.1582514945782228,1.0547404284399127,106
1749660718.762943,0.6782275009408872,0.5963332938099206,3.0,5.0,0.0035427291272709556,0.8810745761464537,107
1749660718.791781,0.6782275009408872,0.5963332938099206,3.0,5.0,0.0459203313860636,1.0236689674728432,108
1749660718.8146987,0.6782275009408872,0.5963332938099206,3.0,5.0,0.03938980439237652,0.7312597507449633,109
1749660718.847979,0.6782275009408872,0.5963332938099206,3.0,5.0,0.10925603295412484,1.01035133506265,110
1749660718.881878,0.6782275009408872,0.5963332938099206,3.0,5.0,0.06715368435520407,0.4861720279459738,111
1749660718.9227352,0.6782275009408872,0.5963332938099206,3.0,5.0,0.05183865493120974,0.03109355764528926,112
1749660718.971859,0.6782275009408872,0.5963332938099206,3.0,5.0,0.0316181789243869,0.0012344700219065797,113
1749660719.0211723,0.6782275009408872,0.5963332938099206,3.0,5.0,0.056500222560406696,1.3651752689425178,114
1749660719.0687275,0.6782275009408872,0.5963332938099206,3.0,5.0,0.03871994801378241,0.07816712096346586,115
1749660719.1145678,0.6782275009408872,0.5963332938099206,3.0,5.0,0.021234077703449476,0.16664829052368002,116
1749660719.1627007,0.6782275009408872,0.5963332938099206,3.0,5.0,0.014664716990919549,1.339394811977654,117
1749660719.2202234,0.6782275009408872,0.5963332938099206,3.0,5.0,0.11500196424543989,0.17249494044992295,118
1749660719.2603507,0.6782275009408872,0.5963332938099206,3.0,5.0,0.013807370615604192,0.06723012345026791,119
1749660719.311668,0.6782275009408872,0.5963332938099206,3.0,5.0,0.053969209612798996,0.10857979680812019,120
1749660719.3515291,0.7170030207700702,0.6467671835913653,3.0,5.0,0.009427183070351838,0.8313275064042382,121
1749660719.39039,0.7170030207700702,0.6467671835913653,3.0,5.0,0.06346415907316229,0.07319368910873358,122
1749660719.43155,0.7170030207700702,0.6467671835913653,3.0,5.0,0.14062268059012153,0.263743335165007,123
1749660719.4778676,0.7170030207700702,0.6467671835913653,3.0,5.0,0.027985222998303555,1.1285802217343295,124
1749660719.5150766,0.7170030207700702,0.6467671835913653,3.0,5.0,0.06195024784632196,0.7735442075158678,125
1749660719.550162,0.7170030207700702,0.6467671835913653,3.0,5.0,0.06601883005100923,0.13147073746751511,126
1749660719.5834417,0.7170030207700702,0.6467671835913653,3.0,5.0,0.06626962654920766,0.08875634657172632,127
1749660719.6246338,0.7170030207700702,0.6467671835913653,3.0,5.0,0.012676248599998734,0.08898888094828893,128
1749660719.671333,0.7170030207700702,0.6467671835913653,3.0,5.0,0.0817804971544059,0.07198078672233509,129
1749660719.712524,0.7170030207700702,0.6467671835913653,3.0,5.0,0.023768204505347217,0.002161743672218129,130
1749660719.7454984,0.7170030207700702,0.6467671835913653,3.0,5.0,0.10673334041731199,0.1463322372736216,131
1749660719.7839234,0.7170030207700702,0.6467671835913653,3.0,5.0,0.06782929600349592,1.1662254651241732,132
1749660719.8258104,0.7170030207700702,0.6467671835913653,3.0,5.0,0.13822877939462885,0.2714296179461213,133
1749660719.8633077,0.7170030207700702,0.6467671835913653,3.0,5.0,0.1431777705015489,0.0791677529190607,134
1749660719.9005885,0.7170030207700702,0.6467671835913653,3.0,5.0,0.13914615387696838,0.13598159326272152,135
1749660719.9389942,0.7170030207700702,0.6467671835913653,3.0,5.0,0.011428743041878596,0.05536502564545689,136
1749660719.9801269,0.7170030207700702,0.6467671835913653,3.0,5.0,0.0022485227637604674,0.6998505611129451,137
1749660720.0254555,0.7170030207700702,0.6467671835913653,3.0,5.0,0.018181014029850714,0.02743063412880883,138
1749660720.0655732,0.7170030207700702,0.6467671835913653,3.0,5.0,0.012165929039522985,1.3754592571977358,139
1749660720.1074533,0.7170030207700702,0.6467671835913653,3.0,5.0,0.0008207240860114984,0.14503631939996017,140
1749660720.1437259,0.7170030207700702,0.6467671835913653,3.0,5.0,0.04577834524755166,0.32093282579908755,141
1749660720.1824257,0.7170030207700702,0.6467671835913653,3.0,5.0,0.16481838436181379,0.010371681614777518,142
1749660720.2251616,0.7170030207700702,0.6467671835913653,3.0,5.0,0.032820540761910724,0.005254952195946371,143
1749660720.2617815,0.7170030207700702,0.6467671835913653,3.0,5.0,0.011256409034439536,0.25881097448712953,144
1749660720.3089116,0.7170030207700702,0.6467671835913653,3.0,5.0,0.044882142532478596,0.7279505386960663,145
1749660720.3511088,0.7170030207700702,0.6467671835913653,3.0,5.0,0.05579044446836739,0.0864501621731403,146
1749660720.3930528,0.7170030207700702,0.6467671835913653,3.0,5.0,0.030085363761428455,0.10277810556682702,147
1749660720.427066,0.7170030207700702,0.6467671835913653,3.0,5.0,0.0969110034405116,0.14621056952322725,148
1749660720.4703107,0.7170030207700702,0.6467671835913653,3.0,5.0,0.01981514528236064,1.307176464659556,149
1749660720.5137444,0.7170030207700702,0.6467671835913653,3.0,5.0,0.14950724194197493,0.3190158160826076,150
1749660720.559849,0.7170030207700702,0.6467671835913653,3.0,5.0,0.08321879827355369,0.8198194055978278,151
1749660720.5993903,0.7170030207700702,0.6467671835913653,3.0,5.0,0.03824718700294727,1.5471547842145452,152
1749660720.6425753,0.7170030207700702,0.6467671835913653,3.0,5.0,0.01121641502162591,0.6015823421979868,153
1749660720.6931686,0.7170030207700702,0.6467671835913653,3.0,5.0,0.034767277711787545,1.3372547484582606,154
1749660720.741029,0.7170030207700702,0.6467671835913653,3.0,5.0,0.05773100145511095,0.15637729972588044,155
1749660720.7805889,0.7170030207700702,0.6467671835913653,3.0,5.0,0.005339703457627326,0.35061704055400816,156
1749660720.8178387,0.7170030207700702,0.6467671835913653,3.0,5.0,0.08565512481087498,0.4371016156261902,157
1749660720.8550422,0.7170030207700702,0.6467671835913653,3.0,5.0,0.0018985043496992492,0.0826791647097324,158
1749660720.8926356,0.7170030207700702,0.6467671835913653,3.0,5.0,0.1722072307728819,0.08965626345561797,159
1749660720.927546,0.7170030207700702,0.6467671835913653,3.0,5.0,0.061878384105549855,0.025817773624659847,160
1749660720.9633965,0.7170030207700702,0.6467671835913653,3.0,5.0,0.06406564944070256,0.005498726042016039,161
1749660720.9977531,0.7170030207700702,0.6467671835913653,3.0,5.0,0.08021162156622422,0.03845446790844009,162
1749660721.0318313,0.7170030207700702,0.6467671835913653,3.0,5.0,0.06843792572518964,0.04900676183524377,163
1749660721.068907,0.7170030207700702,0.6467671835913653,3.0,5.0,0.07006320857874833,0.0036170357748457117,164
1749660721.10887,0.7170030207700702,0.6467671835913653,3.0,5.0,0.06252865310072592,0.18096562882027928,165
1749660721.1579218,0.7170030207700702,0.6467671835913653,3.0,5.0,0.1798475624114425,0.2485207005567215,166
1749660721.1971233,0.7170030207700702,0.6467671835913653,3.0,5.0,0.09183784223360807,0.0279811585664907,167
1749660721.217338,0.7170030207700702,0.6467671835913653,3.0,5.0,0.0479733051591416,0.1886512408821358,168
1749660721.25552,0.7170030207700702,0.6467671835913653,3.0,5.0,0.09192709916702516,0.1534278900537287,169
1749660721.3024778,0.7170030207700702,0.6467671835913653,3.0,5.0,0.028161753309028523,0.13827104237167698,170
1749660721.3522015,0.7376120541168295,0.5762017061217959,3.0,5.0,0.005518291496392144,0.24588932700956703,171
1749660721.3867457,0.7376120541168295,0.5762017061217959,3.0,5.0,0.08385052444600848,0.027741253737444974,172
1749660721.4274971,0.7376120541168295,0.5762017061217959,3.0,5.0,0.04669286032396098,1.1203107649649644,173
1749660721.4657922,0.7376120541168295,0.5762017061217959,3.0,5.0,0.015190569611811006,1.270859058472441,174
1749660721.5029492,0.7376120541168295,0.5762017061217959,3.0,5.0,0.029578168621699846,0.1017804037237915,175
1749660721.5436478,0.7376120541168295,0.5762017061217959,3.0,5.0,0.009196084111414399,1.3775127815880353,176
1749660721.5830483,0.7376120541168295,0.5762017061217959,3.0,5.0,0.048593270948733794,0.029133658758821075,177
1749660721.6214669,0.7376120541168295,0.5762017061217959,3.0,5.0,0.058472154293025796,0.9580643494864368,178
1749660721.6620827,0.7376120541168295,0.5762017061217959,3.0,5.0,0.0004549621346773905,0.6091182494806543,179
1749660721.698296,0.7376120541168295,0.5762017061217959,3.0,5.0,0.012800159079783349,0.6169644049905749,180
1749660721.7340612,0.7376120541168295,0.5762017061217959,3.0,5.0,0.03146560958211552,0.09057721227810411,181
1749660721.7665575,0.7376120541168295,0.5762017061217959,3.0,5.0,0.06755340322455777,0.3098855025241258,182
1749660721.7985551,0.7376120541168295,0.5762017061217959,3.0,5.0,0.0168083484441121,0.05167257606909713,183
1749660721.8375585,0.7376120541168295,0.5762017061217959,3.0,5.0,0.03252824192861452,0.02015125564359477,184
1749660721.8777635,0.7376120541168295,0.5762017061217959,3.0,5.0,0.0026403616073583276,0.1233138201269784,185
1749660721.916186,0.7376120541168295,0.5762017061217959,3.0,5.0,0.026578889131794174,1.0511275004293534,186
1749660721.9539485,0.7376120541168295,0.5762017061217959,3.0,5.0,0.06648900000146565,0.21150119962287872,187
1749660721.9941788,0.7376120541168295,0.5762017061217959,3.0,5.0,0.08275909857969947,0.9393184403718939,188
1749660722.033009,0.7376120541168295,0.5762017061217959,3.0,5.0,0.02480874084933958,0.21597065769423868,189
1749660722.0736558,0.7376120541168295,0.5762017061217959,3.0,5.0,0.005619739356363422,0.031872434547543856,190
1749660722.1157708,0.7376120541168295,0.5762017061217959,3.0,5.0,0.02831046374149901,0.08357188122530951,191
1749660722.1569726,0.7376120541168295,0.5762017061217959,3.0,5.0,0.08097364596880485,0.0678120451505578,192
1749660722.198226,0.7376120541168295,0.5762017061217959,3.0,5.0,0.12435573677916768,0.9821991784476903,193
1749660722.24045,0.7376120541168295,0.5762017061217959,3.0,5.0,0.12100034334661185,0.17685512928172184,194
1749660722.2851999,0.7376120541168295,0.5762017061217959,3.0,5.0,0.057275755322098824,0.16625884885014666,195
1749660722.327994,0.7376120541168295,0.5762017061217959,3.0,5.0,0.015852784152665916,0.08370854009479584,196
1749660722.3760748,0.7376120541168295,0.5762017061217959,3.0,5.0,0.0005433609220954752,0.12272328969469634,197
1749660722.4115696,0.7376120541168295,0.5762017061217959,3.0,5.0,0.05771588552673612,0.03834172838591743,198
1749660722.450216,0.7376120541168295,0.5762017061217959,3.0,5.0,0.004227866864101169,0.05904376572294681,199
1749660722.4913998,0.7376120541168295,0.5762017061217959,3.0,5.0,0.13671633348721726,0.22094792743122588,200
1749660722.5306065,0.7376120541168295,0.5762017061217959,3.0,5.0,0.026154939601722958,0.06773077391920267,201
1749660722.5700202,0.7376120541168295,0.5762017061217959,3.0,5.0,0.01329479572342722,0.030826962786658318,202
1749660722.6099005,0.7376120541168295,0.5762017061217959,3.0,5.0,0.051325753932342975,0.13964580195054185,203
1749660722.648857,0.7376120541168295,0.5762017061217959,3.0,5.0,0.01939638623941266,0.20735566172714257,204
1749660722.6879115,0.7376120541168295,0.5762017061217959,3.0,5.0,0.006549195146594895,0.07721357157857511,205
1749660722.7265377,0.7376120541168295,0.5762017061217959,3.0,5.0,0.004632697512898007,0.13119956950403155,206
1749660722.7673836,0.7376120541168295,0.5762017061217959,3.0,5.0,0.02689037638149904,0.02699658464844571,207
1749660722.8052192,0.7376120541168295,0.5762017061217959,3.0,5.0,0.006280890806697519,0.031120574625591785,208
1749660722.843107,0.7376120541168295,0.5762017061217959,3.0,5.0,0.07917849111191301,0.058371857581867095,209
1749660722.8809524,0.7376120541168295,0.5762017061217959,3.0,5.0,0.010795448235631994,0.6816469993327109,210
1749660722.9201288,0.7376120541168295,0.5762017061217959,3.0,5.0,0.02433744460969445,0.9717984198125571,211
1749660722.9583929,0.7376120541168295,0.5762017061217959,3.0,5.0,0.038051914397913014,0.17997612653594752,212
1749660722.99643,0.7376120541168295,0.5762017061217959,3.0,5.0,0.026542389860868768,0.6296642689548774,213
1749660723.0341818,0.7376120541168295,0.5762017061217959,3.0,5.0,0.009153830940763425,1.117694130653896,214
1749660723.0726764,0.7376120541168295,0.5762017061217959,3.0,5.0,0.11824400502490041,1.5150508151104758,215
1749660723.1155763,0.7376120541168295,0.5762017061217959,3.0,5.0,0.013357350242922408,0.6020423598218159,216
1749660723.1586401,0.7376120541168295,0.5762017061217959,3.0,5.0,0.012330737387902531,0.07163578479810351,217
1749660723.1992116,0.7376120541168295,0.5762017061217959,3.0,5.0,0.0577914213987803,0.11901528791695312,218
1749660723.2413657,0.7376120541168295,0.5762017061217959,3.0,5.0,0.0399290972086793,0.43293592044258394,219
1749660723.278022,0.7376120541168295,0.5762017061217959,3.0,5.0,0.07712599193177608,0.9789416508150879,220
1749660723.3166096,0.7376120541168295,0.5762017061217959,3.0,5.0,0.0276130140056852,0.4190843711435186,221
1749660723.3604178,0.8144927759261288,0.5997928972709058,3.0,5.0,0.11871591980706411,0.04685238801853175,222
1749660723.3994145,0.8144927759261288,0.5997928972709058,3.0,5.0,0.04679229383149153,0.02327114387649797,223
1749660723.4422836,0.8144927759261288,0.5997928972709058,3.0,5.0,0.11923432739644459,1.5503050075311249,224
1749660723.4825187,0.8144927759261288,0.5997928972709058,3.0,5.0,0.01587543089591767,0.9856112884381182,225
1749660723.5233805,0.8144927759261288,0.5997928972709058,3.0,5.0,0.0691919184191255,0.03729830040587526,226
1749660723.5632486,0.8144927759261288,0.5997928972709058,3.0,5.0,0.02371002667381711,0.10823073174175453,227
1749660723.5897782,0.8144927759261288,0.5997928972709058,3.0,5.0,0.055637928079404445,0.009469146740501245,228
1749660723.6272774,0.8144927759261288,0.5997928972709058,3.0,5.0,0.2138273668297486,0.02770551711931125,229
1749660723.6700368,0.8144927759261288,0.5997928972709058,3.0,5.0,0.015134089305002728,0.015139934813551671,230
1749660723.7012274,0.8144927759261288,0.5997928972709058,3.0,5.0,0.1347710638699551,0.08384282027656767,231
1749660723.7259324,0.8144927759261288,0.5997928972709058,3.0,5.0,0.04604566337452895,0.022940758328410877,232
1749660723.7511742,0.8144927759261288,0.5997928972709058,3.0,5.0,0.032301057718414655,0.07524317374904747,233
1749660723.777501,0.8144927759261288,0.5997928972709058,3.0,5.0,0.01187828634113279,0.08551091790204257,234
1749660723.8127356,0.8144927759261288,0.5997928972709058,3.0,5.0,0.07705540461495944,0.08778804416850353,235
1749660723.8416524,0.8144927759261288,0.5997928972709058,3.0,5.0,0.1343020234889976,0.004711813347571208,236
1749660723.8776348,0.8144927759261288,0.5997928972709058,3.0,5.0,0.0770964223097021,0.14326425721415537,237
1749660723.9159951,0.8144927759261288,0.5997928972709058,3.0,5.0,0.021135875688382405,0.0061994613626607025,238
1749660723.9580178,0.8144927759261288,0.5997928972709058,3.0,5.0,0.03031365852657851,0.10294673870902415,239
1749660724.004111,0.8144927759261288,0.5997928972709058,3.0,5.0,0.1280661969713033,0.055123242322504803,240
1749660724.0513847,0.8144927759261288,0.5997928972709058,3.0,5.0,0.011496868958248519,0.6380154202263066,241
1749660724.098691,0.8144927759261288,0.5997928972709058,3.0,5.0,0.1028583139104233,0.04264916042856732,242
1749660724.1503048,0.8144927759261288,0.5997928972709058,3.0,5.0,0.10248459300120608,0.2613405228056205,243
1749660724.2006497,0.8144927759261288,0.5997928972709058,3.0,5.0,0.05719616137138222,1.3450586279061814,244
1749660724.2557778,0.8144927759261288,0.5997928972709058,3.0,5.0,0.02061173766326571,0.14339366257204686,245
1749660724.303415,0.8144927759261288,0.5997928972709058,3.0,5.0,0.08339935601818661,0.014366688464052743,246
1749660724.3496344,0.8144927759261288,0.5997928972709058,3.0,5.0,0.11083760643297727,0.14186611304220612,247
1749660724.3931122,0.8144927759261288,0.5997928972709058,3.0,5.0,0.06338016725310726,0.07128992041963313,248
1749660724.4335017,0.8144927759261288,0.5997928972709058,3.0,5.0,0.056918437128246666,0.05023234482800778,249
1749660724.475795,0.8144927759261288,0.5997928972709058,3.0,5.0,0.0517780244382787,0.024274498585292643,250
1749660724.5205526,0.8144927759261288,0.5997928972709058,3.0,5.0,0.06555821777116999,0.022508630921786208,251
1749660724.561546,0.8144927759261288,0.5997928972709058,3.0,5.0,0.039090233795021384,0.09189745821730251,252
1749660724.6021206,0.8144927759261288,0.5997928972709058,3.0,5.0,0.11148077650540514,0.06814204072094779,253
1749660724.6444595,0.8144927759261288,0.5997928972709058,3.0,5.0,0.12525320720162023,0.11256723367162068,254
1749660724.6810641,0.8144927759261288,0.5997928972709058,3.0,5.0,0.07060626958461852,0.45460200261581163,255
1749660724.720549,0.8144927759261288,0.5997928972709058,3.0,5.0,0.07697133068008859,0.9176736836194949,256
